SMILES,SENTENCE
C(Cc1ccc(cc1)O)N,"meat,rancid,cooked,phenolic,plastic"
C(c1ccc(cc1)O)CN,"meat,rancid,cooked,phenolic,plastic"
c1cc(CCN)ccc1O,"meat,rancid,cooked,phenolic,plastic"
c1c(ccc(c1)CCN)O,"meat,rancid,cooked,phenolic,plastic"
c1c(O)ccc(c1)CCN,"meat,rancid,cooked,phenolic,plastic"
c1(O)ccc(cc1)CCN,"meat,rancid,cooked,phenolic,plastic"
Oc1ccc(cc1)CCN,"meat,rancid,cooked,phenolic,plastic"
c1c(CCN)ccc(O)c1,"meat,rancid,cooked,phenolic,plastic"
C(CN)c1ccc(cc1)O,"meat,rancid,cooked,phenolic,plastic"
NCCc1ccc(cc1)O,"meat,rancid,cooked,phenolic,plastic"
CC=C(C)CO,"fresh,ethereal,grape"
CC(=CC)CO,"fresh,ethereal,grape"
CC(CO)=CC,"fresh,ethereal,grape"
C(=CC)(CO)C,"fresh,ethereal,grape"
C(=C(CO)C)C,"fresh,ethereal,grape"
C(C)(CO)=CC,"fresh,ethereal,grape"
C(C)(=CC)CO,"fresh,ethereal,grape"
CC=C(CO)C,"fresh,ethereal,grape"
C(CO)(=CC)C,"fresh,ethereal,grape"
C(C(=CC)C)O,"fresh,ethereal,grape"
C(O)C(=CC)C,"fresh,ethereal,grape"
OCC(=CC)C,"fresh,ethereal,grape"
C(=CC)(C)CO,"fresh,ethereal,grape"
O=C(OCCC(C)CCC=C(C)C)c1ccccc1,"balsamic,floral"
c1(ccccc1)C(=O)OCCC(C)CCC=C(C)C,"balsamic,floral"
C(OC(=O)c1ccccc1)CC(C)CCC=C(C)C,"balsamic,floral"
O=C(c1ccccc1)OCCC(C)CCC=C(C)C,"balsamic,floral"
C(CCC(C)CCOC(c1ccccc1)=O)=C(C)C,"balsamic,floral"
C(OCCC(C)CCC=C(C)C)(=O)c1ccccc1,"balsamic,floral"
C(=O)(OCCC(CCC=C(C)C)C)c1ccccc1,"balsamic,floral"
CC(CCC=C(C)C)CCOC(c1ccccc1)=O,"balsamic,floral"
C(CCC=C(C)C)(C)CCOC(=O)c1ccccc1,"balsamic,floral"
c1ccc(C(OCCC(C)CCC=C(C)C)=O)cc1,"balsamic,floral"
CC(CCOC(c1ccccc1)=O)CCC=C(C)C,"balsamic,floral"
CC(CCC=C(C)C)CCOC(=O)c1ccccc1,"balsamic,floral"
C(CC(C)CCOC(=O)c1ccccc1)C=C(C)C,"balsamic,floral"
c1cc(ccc1)C(OCCC(CCC=C(C)C)C)=O,"balsamic,floral"
CC(C)=CCCC(C)CCOC(=O)c1ccccc1,"balsamic,floral"
C(C)(C)=CCCC(C)CCOC(=O)c1ccccc1,"balsamic,floral"
c1(C(=O)OCCC(C)CCC=C(C)C)ccccc1,"balsamic,floral"
C(C(C)CCOC(=O)c1ccccc1)CC=C(C)C,"balsamic,floral"
c1ccc(CC(OCC2OCCC2)=O)cc1,"cacao,floral,honey"
C1(CCCO1)COC(=O)Cc1ccccc1,"cacao,floral,honey"
C(OCC1CCCO1)(Cc1ccccc1)=O,"cacao,floral,honey"
O1CCCC1COC(=O)Cc1ccccc1,"cacao,floral,honey"
C(Cc1ccccc1)(=O)OCC1CCCO1,"cacao,floral,honey"
C1CCC(O1)COC(Cc1ccccc1)=O,"cacao,floral,honey"
c1cccc(c1)CC(=O)OCC1CCCO1,"cacao,floral,honey"
C1(COC(=O)Cc2ccccc2)CCCO1,"cacao,floral,honey"
c1(ccccc1)CC(=O)OCC1OCCC1,"cacao,floral,honey"
C1CCOC1COC(=O)Cc1ccccc1,"cacao,floral,honey"
c1(ccccc1)CC(OCC1CCCO1)=O,"cacao,floral,honey"
c1cc(ccc1)CC(OCC1OCCC1)=O,"cacao,floral,honey"
C(C1OCCC1)OC(=O)Cc1ccccc1,"cacao,floral,honey"
O1CCCC1COC(Cc1ccccc1)=O,"cacao,floral,honey"
C(C(=O)OCC1OCCC1)c1ccccc1,"cacao,floral,honey"
C1CCC(COC(Cc2ccccc2)=O)O1,"cacao,floral,honey"
O(CC1CCCO1)C(Cc1ccccc1)=O,"cacao,floral,honey"
C1(OCCC1)COC(=O)Cc1ccccc1,"cacao,floral,honey"
c1ccc(cc1)CC(=O)OCC1CCCO1,"cacao,floral,honey"
C(C1CCCO1)OC(=O)Cc1ccccc1,"cacao,floral,honey"
c1ccc(OC)c(c1)COC(CC(C)C)=O,"sweet,anisic"
O(C)c1ccccc1COC(=O)CC(C)C,"sweet,anisic"
O(C)c1ccccc1COC(CC(C)C)=O,"sweet,anisic"
C(CC(=O)OCc1c(OC)cccc1)(C)C,"sweet,anisic"
C(C)(C)CC(OCc1ccccc1OC)=O,"sweet,anisic"
CC(CC(=O)OCc1ccccc1OC)C,"sweet,anisic"
CC(CC(OCc1ccccc1OC)=O)C,"sweet,anisic"
c1(OC)ccccc1COC(CC(C)C)=O,"sweet,anisic"
c1(COC(CC(C)C)=O)c(cccc1)OC,"sweet,anisic"
O=C(OCc1c(OC)cccc1)CC(C)C,"sweet,anisic"
CC(C)CC(=O)OCc1c(cccc1)OC,"sweet,anisic"
c1ccc(c(COC(=O)CC(C)C)c1)OC,"sweet,anisic"
c1cccc(c1COC(CC(C)C)=O)OC,"sweet,anisic"
c1cc(c(cc1)OC)COC(CC(C)C)=O,"sweet,anisic"
COc1ccccc1COC(=O)CC(C)C,"sweet,anisic"
C(c1ccccc1OC)OC(CC(C)C)=O,"sweet,anisic"
c1c(COC(CC(C)C)=O)c(OC)ccc1,"sweet,anisic"
C(C(C)C)C(OCc1c(cccc1)OC)=O,"sweet,anisic"
O=C(CC(C)C)OCC(C)C,"sweet,apple"
CC(C)COC(=O)CC(C)C,"sweet,apple"
C(CC(C)C)(OCC(C)C)=O,"sweet,apple"
O(CC(C)C)C(=O)CC(C)C,"sweet,apple"
O(C(=O)CC(C)C)CC(C)C,"sweet,apple"
O(C(CC(C)C)=O)CC(C)C,"sweet,apple"
C(OCC(C)C)(CC(C)C)=O,"sweet,apple"
CC(CC(OCC(C)C)=O)C,"sweet,apple"
C(C)(CC(=O)OCC(C)C)C,"sweet,apple"
C(C)(C)COC(CC(C)C)=O,"sweet,apple"
O=C(OCC(C)C)CC(C)C,"sweet,apple"
CC(C)CC(=O)OCC(C)C,"sweet,apple"
C(C(C)C)C(OCC(C)C)=O,"sweet,apple"
CC(CC(=O)OCC(C)C)C,"sweet,apple"
C(OC(=O)CC(C)C)C(C)C,"sweet,apple"
CC(=CCC[C@H](C)CC=O)C,"clean,herbal,citrus"
[C@@H](CCC=C(C)C)(C)CC=O,"clean,herbal,citrus"
O=CC[C@H](CCC=C(C)C)C,"clean,herbal,citrus"
C(C)(=CCC[C@H](C)CC=O)C,"clean,herbal,citrus"
C(C)(C)=CCC[C@@H](CC=O)C,"clean,herbal,citrus"
C(C[C@@H](CC=O)C)C=C(C)C,"clean,herbal,citrus"
[C@@H](C)(CC=O)CCC=C(C)C,"clean,herbal,citrus"
CC(C)=CCC[C@@H](CC=O)C,"clean,herbal,citrus"
CC(C)=CCC[C@H](C)CC=O,"clean,herbal,citrus"
CC(=CCC[C@@H](CC=O)C)C,"clean,herbal,citrus"
C([C@H](C)CC=O)CC=C(C)C,"clean,herbal,citrus"
C([C@@H](CC=O)C)CC=C(C)C,"clean,herbal,citrus"
C(C)(C)=CCC[C@H](C)CC=O,"clean,herbal,citrus"
[C@@H](CC=O)(CCC=C(C)C)C,"clean,herbal,citrus"
C(C[C@H](CCC=C(C)C)C)=O,"clean,herbal,citrus"
[C@H](CCC=C(C)C)(CC=O)C,"clean,herbal,citrus"
C(=C(C)C)CC[C@H](C)CC=O,"clean,herbal,citrus"
o1c(Cc2occ(c2)Cc2occc2)ccc1,"floral,fruity"
c1c(cc(o1)Cc1occc1)Cc1ccco1,"floral,fruity"
c1coc(Cc2occ(c2)Cc2occc2)c1,"floral,fruity"
c1c(occ1)Cc1occ(c1)Cc1occc1,"floral,fruity"
c1(ccco1)Cc1cc(oc1)Cc1occc1,"floral,fruity"
c1coc(Cc2cc(co2)Cc2ccco2)c1,"floral,fruity"
C(c1ccco1)c1cc(oc1)Cc1ccco1,"floral,fruity"
C(c1cc(co1)Cc1ccco1)c1occc1,"floral,fruity"
o1c(ccc1)Cc1occ(Cc2ccco2)c1,"floral,fruity"
c1(occ(c1)Cc1ccco1)Cc1occc1,"floral,fruity"
c1(Cc2cc(co2)Cc2ccco2)occc1,"floral,fruity"
c1cc(Cc2cc(Cc3ccco3)oc2)oc1,"floral,fruity"
c1(ccco1)Cc1cc(co1)Cc1ccco1,"floral,fruity"
C(c1occc1)c1occ(Cc2occc2)c1,"floral,fruity"
c1(ccco1)Cc1cc(oc1)Cc1ccco1,"floral,fruity"
C(c1ccco1)c1occ(c1)Cc1ccco1,"floral,fruity"
c1(cc(Cc2occc2)oc1)Cc1occc1,"floral,fruity"
c1c(Cc2occ(c2)Cc2ccco2)occ1,"floral,fruity"
c1cc(Cc2coc(Cc3ccco3)c2)oc1,"floral,fruity"
o1c(cc(c1)Cc1occc1)Cc1occc1,"floral,fruity"
C(C[C@@H]1CCCC(=O)O1)CCC,"sweet,fruity,dairy"
[C@H]1(CCCC(=O)O1)CCCCC,"sweet,fruity,dairy"
C(CCC[C@H]1OC(=O)CCC1)C,"sweet,fruity,dairy"
O=C1CCC[C@H](O1)CCCCC,"sweet,fruity,dairy"
C(CC)CC[C@@H]1CCCC(O1)=O,"sweet,fruity,dairy"
C1C[C@H](OC(C1)=O)CCCCC,"sweet,fruity,dairy"
[C@@H]1(OC(CCC1)=O)CCCCC,"sweet,fruity,dairy"
C(CCCC)[C@@H]1CCCC(O1)=O,"sweet,fruity,dairy"
C(C[C@H]1OC(CCC1)=O)CCC,"sweet,fruity,dairy"
C(C)CCC[C@H]1OC(CCC1)=O,"sweet,fruity,dairy"
O1[C@H](CCCCC)CCCC1=O,"sweet,fruity,dairy"
C1(O[C@@H](CCC1)CCCCC)=O,"sweet,fruity,dairy"
C(CC)CC[C@@H]1CCCC(=O)O1,"sweet,fruity,dairy"
CCCCC[C@@H]1CCCC(=O)O1,"sweet,fruity,dairy"
C1C[C@@H](CCCCC)OC(=O)C1,"sweet,fruity,dairy"
[C@@H]1(CCCCC)CCCC(O1)=O,"sweet,fruity,dairy"
CCCCC[C@H]1OC(=O)CCC1,"sweet,fruity,dairy"
C(C)CCC[C@H]1OC(=O)CCC1,"sweet,fruity,dairy"
C(C(C=C)(C#N)C)C=C(C)C,"fresh,citrus,green,pepper,dry,metallic"
N#CC(C)(CC=C(C)C)C=C,"fresh,citrus,green,pepper,dry,metallic"
C(=CCC(C)(C=C)C#N)(C)C,"fresh,citrus,green,pepper,dry,metallic"
C(C(C#N)(C)C=C)C=C(C)C,"fresh,citrus,green,pepper,dry,metallic"
CC(CC=C(C)C)(C#N)C=C,"fresh,citrus,green,pepper,dry,metallic"
CC(C#N)(CC=C(C)C)C=C,"fresh,citrus,green,pepper,dry,metallic"
C(CC(C)(C=C)C#N)=C(C)C,"fresh,citrus,green,pepper,dry,metallic"
CC(CC=C(C)C)(C=C)C#N,"fresh,citrus,green,pepper,dry,metallic"
N#CC(C=C)(C)CC=C(C)C,"fresh,citrus,green,pepper,dry,metallic"
C(C(C)(C=C)C#N)C=C(C)C,"fresh,citrus,green,pepper,dry,metallic"
CC(=CCC(C=C)(C)C#N)C,"fresh,citrus,green,pepper,dry,metallic"
C(C)(C)=CCC(C=C)(C#N)C,"fresh,citrus,green,pepper,dry,metallic"
C(=C)C(C)(CC=C(C)C)C#N,"fresh,citrus,green,pepper,dry,metallic"
C(C(C=C)(CC=C(C)C)C)#N,"fresh,citrus,green,pepper,dry,metallic"
CC(C)=CCC(C)(C#N)C=C,"fresh,citrus,green,pepper,dry,metallic"
C=CC(CC=C(C)C)(C#N)C,"fresh,citrus,green,pepper,dry,metallic"
C(C=C(C)C)C(C)(C#N)C=C,"fresh,citrus,green,pepper,dry,metallic"
C(C(C)(CC=C(C)C)C=C)#N,"fresh,citrus,green,pepper,dry,metallic"
CC(=CCC(C#N)(C=C)C)C,"fresh,citrus,green,pepper,dry,metallic"
C(=C(C)C)CC(C#N)(C)C=C,"fresh,citrus,green,pepper,dry,metallic"
C=CC(C#N)(CC=C(C)C)C,"fresh,citrus,green,pepper,dry,metallic"
O=CC1C(CCCC=1C)(C)C,"fresh,herbal,citrus,berry"
C1CCC(C)(C)C(C=O)=C1C,"fresh,herbal,citrus,berry"
C1(C)(CCCC(C)=C1C=O)C,"fresh,herbal,citrus,berry"
C1C(C)=C(C(C)(CC1)C)C=O,"fresh,herbal,citrus,berry"
C1C(=C(C(C)(CC1)C)C=O)C,"fresh,herbal,citrus,berry"
CC1(CCCC(=C1C=O)C)C,"fresh,herbal,citrus,berry"
C1C(C(C=O)=C(C)CC1)(C)C,"fresh,herbal,citrus,berry"
CC1(C)C(C=O)=C(CCC1)C,"fresh,herbal,citrus,berry"
C(C1=C(CCCC1(C)C)C)=O,"fresh,herbal,citrus,berry"
C(=O)C1C(CCCC=1C)(C)C,"fresh,herbal,citrus,berry"
CC1CCCC(C=1C=O)(C)C,"fresh,herbal,citrus,berry"
O=CC1=C(C)CCCC1(C)C,"fresh,herbal,citrus,berry"
CC1(C)C(C=O)=C(C)CCC1,"fresh,herbal,citrus,berry"
C1CCC(C(=C1C)C=O)(C)C,"fresh,herbal,citrus,berry"
C1C(=C(C=O)C(CC1)(C)C)C,"fresh,herbal,citrus,berry"
C(=O)C1=C(C)CCCC1(C)C,"fresh,herbal,citrus,berry"
C1CCC(=C(C1(C)C)C=O)C,"fresh,herbal,citrus,berry"
C1(C)(C(=C(CCC1)C)C=O)C,"fresh,herbal,citrus,berry"
CC1(C)C(=C(CCC1)C)C=O,"fresh,herbal,citrus,berry"
C1CNCC1,"chemical,seafood,rancid,sulfuric"
C1NCCC1,"chemical,seafood,rancid,sulfuric"
C1CCNC1,"chemical,seafood,rancid,sulfuric"
C1CCCN1,"chemical,seafood,rancid,sulfuric"
N1CCCC1,"chemical,seafood,rancid,sulfuric"
C(CS)S,"sulfuric,meat"
C(S)CS,"sulfuric,meat"
SCCS,"sulfuric,meat"
c1(C)c2c(oc(c1)=O)c(cc(C)c2)C(C)(C)C,"resinous,musk"
O=c1oc2c(cc(C)cc2c(C)c1)C(C)(C)C,"resinous,musk"
c12c(cc(C)cc1C(C)(C)C)c(cc(o2)=O)C,"resinous,musk"
c1(C)c2c(c(C(C)(C)C)cc(c2)C)oc(c1)=O,"resinous,musk"
Cc1cc(c2c(c1)c(C)cc(=O)o2)C(C)(C)C,"resinous,musk"
CC(C)(c1c2oc(=O)cc(C)c2cc(c1)C)C,"resinous,musk"
Cc1cc(C(C)(C)C)c2c(c1)c(C)cc(=O)o2,"resinous,musk"
Cc1cc(oc2c1cc(cc2C(C)(C)C)C)=O,"resinous,musk"
c12cc(cc(c2oc(=O)cc1C)C(C)(C)C)C,"resinous,musk"
c1(cc(c2cc(C)cc(c2o1)C(C)(C)C)C)=O,"resinous,musk"
CC(C)(c1cc(cc2c(cc(=O)oc21)C)C)C,"resinous,musk"
c1(cc(C)c2c(c(cc(c2)C)C(C)(C)C)o1)=O,"resinous,musk"
Cc1cc(C(C)(C)C)c2oc(cc(c2c1)C)=O,"resinous,musk"
c1(C)cc2c(oc(=O)cc2C)c(c1)C(C)(C)C,"resinous,musk"
c1(C)cc2c(C)cc(oc2c(C(C)(C)C)c1)=O,"resinous,musk"
c1c(C)cc(C(C)(C)C)c2c1c(cc(o2)=O)C,"resinous,musk"
c12oc(=O)cc(C)c1cc(cc2C(C)(C)C)C,"resinous,musk"
c1c(C)cc2c(cc(=O)oc2c1C(C)(C)C)C,"resinous,musk"
Cc1cc(C(C)(C)C)c2oc(=O)cc(c2c1)C,"resinous,musk"
Cc1cc(=O)oc2c(cc(C)cc21)C(C)(C)C,"resinous,musk"
o1c(=O)cc(C)c2cc(cc(C(C)(C)C)c12)C,"resinous,musk"
C(C=O)(=C)C(CCC=C(C)C)C,"lemon,aldehydic,green,dry,orange"
C(CCC(C(=C)C=O)C)=C(C)C,"lemon,aldehydic,green,dry,orange"
C(C(C(=C)C=O)C)CC=C(C)C,"lemon,aldehydic,green,dry,orange"
C(=C)(C=O)C(C)CCC=C(C)C,"lemon,aldehydic,green,dry,orange"
O=CC(=C)C(CCC=C(C)C)C,"lemon,aldehydic,green,dry,orange"
CC(=CCCC(C)C(=C)C=O)C,"lemon,aldehydic,green,dry,orange"
C(=C(C)C)CCC(C)C(C=O)=C,"lemon,aldehydic,green,dry,orange"
CC(=CCCC(C(=C)C=O)C)C,"lemon,aldehydic,green,dry,orange"
CC(CCC=C(C)C)C(C=O)=C,"lemon,aldehydic,green,dry,orange"
C(=O)C(C(CCC=C(C)C)C)=C,"lemon,aldehydic,green,dry,orange"
C(C(=C)C(CCC=C(C)C)C)=O,"lemon,aldehydic,green,dry,orange"
C(CC=C(C)C)C(C(C=O)=C)C,"lemon,aldehydic,green,dry,orange"
C=C(C=O)C(C)CCC=C(C)C,"lemon,aldehydic,green,dry,orange"
C(C(C)CCC=C(C)C)(C=O)=C,"lemon,aldehydic,green,dry,orange"
C=C(C=O)C(CCC=C(C)C)C,"lemon,aldehydic,green,dry,orange"
CC(C)=CCCC(C)C(C=O)=C,"lemon,aldehydic,green,dry,orange"
C(C(=C)C=O)(CCC=C(C)C)C,"lemon,aldehydic,green,dry,orange"
C(=C(C)C)CCC(C(C=O)=C)C,"lemon,aldehydic,green,dry,orange"
CC(C(=C)C=O)CCC=C(C)C,"lemon,aldehydic,green,dry,orange"
C(CCC(C(C=O)=C)C)=C(C)C,"lemon,aldehydic,green,dry,orange"
C(CCCCCCCCCCCCOC(=O)C)CCC,"fatty"
C(CCOC(C)=O)CCCCCCCCCCCCC,"fatty"
C(CCC)CCCCCCCCCCCCOC(=O)C,"fatty"
O=C(C)OCCCCCCCCCCCCCCCC,"fatty"
C(CCCCCCCCCCCCCC)COC(C)=O,"fatty"
C(CCCCCCCCCCCCCOC(C)=O)CC,"fatty"
C(CCCCCOC(C)=O)CCCCCCCCCC,"fatty"
C(OC(C)=O)CCCCCCCCCCCCCCC,"fatty"
C(CCCC)CCCCCCCCCCCOC(C)=O,"fatty"
C(COC(=O)C)CCCCCCCCCCCCCC,"fatty"
C(CCCCCCCCCOC(C)=O)CCCCCC,"fatty"
O(CCCCCCCCCCCCCCCC)C(=O)C,"fatty"
O=C(OCCCCCCCCCCCCCCCC)C,"fatty"
C(CCCCCC)CCCCCCCCCOC(C)=O,"fatty"
C(CCCCCCOC(C)=O)CCCCCCCCC,"fatty"
CCCCCCCCCCCCCCCCOC(=O)C,"fatty"
C(CCCCCC(C)O)CCC,"fresh,waxy,rose,clean,citrus"
CCCCCCCCCC(O)C,"fresh,waxy,rose,clean,citrus"
CC(CCCCCCCCC)O,"fresh,waxy,rose,clean,citrus"
C(C)CCCCCCCC(C)O,"fresh,waxy,rose,clean,citrus"
C(O)(CCCCCCCCC)C,"fresh,waxy,rose,clean,citrus"
C(CCCCCCCC)C(O)C,"fresh,waxy,rose,clean,citrus"
C(C)(CCCCCCCCC)O,"fresh,waxy,rose,clean,citrus"
C(CC(O)C)CCCCCCC,"fresh,waxy,rose,clean,citrus"
C(CCCCCCC(O)C)CC,"fresh,waxy,rose,clean,citrus"
C(CC(C)O)CCCCCCC,"fresh,waxy,rose,clean,citrus"
CCCCCCCCCC(C)O,"fresh,waxy,rose,clean,citrus"
C(CCC)CCCCCC(O)C,"fresh,waxy,rose,clean,citrus"
C(CCCCC)CCCC(O)C,"fresh,waxy,rose,clean,citrus"
C(CCCCCC)CCC(O)C,"fresh,waxy,rose,clean,citrus"
C(C(C)O)CCCCCCCC,"fresh,waxy,rose,clean,citrus"
C(CCCCCC(O)C)CCC,"fresh,waxy,rose,clean,citrus"
Cc1nc(oc1C)C,"nut,body,spicy,sulfuric,vegetable"
c1(C)nc(c(o1)C)C,"nut,body,spicy,sulfuric,vegetable"
Cc1c(nc(C)o1)C,"nut,body,spicy,sulfuric,vegetable"
Cc1c(nc(o1)C)C,"nut,body,spicy,sulfuric,vegetable"
Cc1c(oc(n1)C)C,"nut,body,spicy,sulfuric,vegetable"
Cc1oc(nc1C)C,"nut,body,spicy,sulfuric,vegetable"
Cc1c(C)oc(n1)C,"nut,body,spicy,sulfuric,vegetable"
c1(C)oc(c(C)n1)C,"nut,body,spicy,sulfuric,vegetable"
c1(C)oc(nc1C)C,"nut,body,spicy,sulfuric,vegetable"
n1c(C)c(oc1C)C,"nut,body,spicy,sulfuric,vegetable"
c1(C)nc(C)oc1C,"nut,body,spicy,sulfuric,vegetable"
o1c(C)nc(C)c1C,"nut,body,spicy,sulfuric,vegetable"
Cc1c(C)oc(C)n1,"nut,body,spicy,sulfuric,vegetable"
c1(oc(C)nc1C)C,"nut,body,spicy,sulfuric,vegetable"
Cc1nc(C)oc1C,"nut,body,spicy,sulfuric,vegetable"
o1c(nc(c1C)C)C,"nut,body,spicy,sulfuric,vegetable"
c1(C)c(C)nc(o1)C,"nut,body,spicy,sulfuric,vegetable"
S(C)C=CCC,"sulfuric"
C(SC)=CCC,"sulfuric"
S(C=CCC)C,"sulfuric"
C(C=CSC)C,"sulfuric"
C(CC)=CSC,"sulfuric"
CCC=CSC,"sulfuric"
CSC=CCC,"sulfuric"
C(=CSC)CC,"sulfuric"
C(=CCC)SC,"sulfuric"
C(c1cccc2c1cccc2)(=O)C,"resinous,floral,orange"
c1cccc2c1cccc2C(=O)C,"resinous,floral,orange"
CC(=O)c1cccc2c1cccc2,"resinous,floral,orange"
c1(C(=O)C)c2ccccc2ccc1,"resinous,floral,orange"
c1c2cccc(C(C)=O)c2ccc1,"resinous,floral,orange"
c1c(C(C)=O)c2ccccc2cc1,"resinous,floral,orange"
c1cc(C(C)=O)c2ccccc2c1,"resinous,floral,orange"
c1ccc2ccccc2c1C(=O)C,"resinous,floral,orange"
c1cccc2c1cccc2C(C)=O,"resinous,floral,orange"
O=C(C)c1cccc2c1cccc2,"resinous,floral,orange"
c1(c2ccccc2ccc1)C(=O)C,"resinous,floral,orange"
c12c(cccc1)c(C(=O)C)ccc2,"resinous,floral,orange"
c1cc2c(cccc2C(C)=O)cc1,"resinous,floral,orange"
CC(c1c2c(cccc2)ccc1)=O,"resinous,floral,orange"
c1cccc2cccc(c21)C(=O)C,"resinous,floral,orange"
c1cc2c(cccc2C(=O)C)cc1,"resinous,floral,orange"
C(c1cccc2ccccc12)(=O)C,"resinous,floral,orange"
c1cccc2cccc(c12)C(C)=O,"resinous,floral,orange"
C=CCOC(=O)/C=C/C=C/C,"fruity,burnt,herbal"
C(C=C)OC(/C=C/C=C/C)=O,"fruity,burnt,herbal"
O=C(OCC=C)/C=C/C=C/C,"fruity,burnt,herbal"
C(=C/C=C/C)\C(=O)OCC=C,"fruity,burnt,herbal"
C(/C=C/C(OCC=C)=O)=C\C,"fruity,burnt,herbal"
C(\C(OCC=C)=O)=C/C=C/C,"fruity,burnt,herbal"
C(OC(=O)/C=C/C=C/C)C=C,"fruity,burnt,herbal"
C(/C=C/C(=O)OCC=C)=C\C,"fruity,burnt,herbal"
C(=C)COC(/C=C/C=C/C)=O,"fruity,burnt,herbal"
O(C(/C=C/C=C/C)=O)CC=C,"fruity,burnt,herbal"
C(/C=C/C=C/C)(OCC=C)=O,"fruity,burnt,herbal"
C(OCC=C)(/C=C/C=C/C)=O,"fruity,burnt,herbal"
C(=O)(OCC=C)/C=C/C=C/C,"fruity,burnt,herbal"
C(\C)=C/C=C/C(=O)OCC=C,"fruity,burnt,herbal"
C(=O)(/C=C/C=C/C)OCC=C,"fruity,burnt,herbal"
C/C=C/C=C/C(OCC=C)=O,"fruity,burnt,herbal"
O=C(/C=C/C=C/C)OCC=C,"fruity,burnt,herbal"
C1(C(C=C(O1)C)=O)C,"fruity,ester,caramellic"
C1(=O)C(OC(=C1)C)C,"fruity,ester,caramellic"
C1C(C(OC=1C)C)=O,"fruity,ester,caramellic"
O=C1C(OC(=C1)C)C,"fruity,ester,caramellic"
C1(C)=CC(=O)C(O1)C,"fruity,ester,caramellic"
O1C(C)=CC(C1C)=O,"fruity,ester,caramellic"
O=C1C(C)OC(=C1)C,"fruity,ester,caramellic"
C1(C(=O)C=C(C)O1)C,"fruity,ester,caramellic"
C1(C(C)OC(=C1)C)=O,"fruity,ester,caramellic"
C1(C)OC(=CC1=O)C,"fruity,ester,caramellic"
CC1OC(C(C=1)=O)C,"fruity,ester,caramellic"
C1=C(C)OC(C)C1=O,"fruity,ester,caramellic"
C1(C(C)OC(C)=C1)=O,"fruity,ester,caramellic"
C1=C(OC(C)C1=O)C,"fruity,ester,caramellic"
CC1=CC(=O)C(C)O1,"fruity,ester,caramellic"
C1(OC(C)C(=O)C=1)C,"fruity,ester,caramellic"
CC1C(=O)C=C(C)O1,"fruity,ester,caramellic"
CC1OC(C(=O)C=1)C,"fruity,ester,caramellic"
C(/C=C\CCC)CCCC=O,"powdery,green,cucumber"
CCC/C=C\CCCCC=O,"powdery,green,cucumber"
C(\CCCCC=O)=C\CCC,"powdery,green,cucumber"
C(C/C=C\CCC)CCC=O,"powdery,green,cucumber"
C(C=O)CCC/C=C\CCC,"powdery,green,cucumber"
C(CC=O)CC/C=C\CCC,"powdery,green,cucumber"
C(C/C=C\CCCCC=O)C,"powdery,green,cucumber"
C(CCC=O)C/C=C\CCC,"powdery,green,cucumber"
C(=C\CCC)\CCCCC=O,"powdery,green,cucumber"
C(CCCC/C=C\CCC)=O,"powdery,green,cucumber"
O=CCCCC/C=C\CCC,"powdery,green,cucumber"
C(=O)CCCC/C=C\CCC,"powdery,green,cucumber"
C(/C=C\CCCCC=O)CC,"powdery,green,cucumber"
C(\CCC)=C\CCCCC=O,"powdery,green,cucumber"
C(=C\CCCCC=O)\CCC,"powdery,green,cucumber"
C1(=O)CCCCC1C1=CCCCC1,"powdery,musty,musk,earthy"
C1(C2=CCCCC2)C(=O)CCCC1,"powdery,musty,musk,earthy"
C1CCCC(=C1)C1C(CCCC1)=O,"powdery,musty,musk,earthy"
C1(CCCCC1=O)C1CCCCC=1,"powdery,musty,musk,earthy"
C1(=O)CCCCC1C1CCCCC=1,"powdery,musty,musk,earthy"
O=C1CCCCC1C1CCCCC=1,"powdery,musty,musk,earthy"
C1CCCC(C1C1CCCCC=1)=O,"powdery,musty,musk,earthy"
C1CCCC(C2CCCCC=2)C1=O,"powdery,musty,musk,earthy"
C1C=C(C2CCCCC2=O)CCC1,"powdery,musty,musk,earthy"
C1CC(=CCC1)C1C(CCCC1)=O,"powdery,musty,musk,earthy"
C1(C(CCCC1)C1CCCCC=1)=O,"powdery,musty,musk,earthy"
C1CCCC(=C1)C1CCCCC1=O,"powdery,musty,musk,earthy"
C1CC(C(=O)CC1)C1=CCCCC1,"powdery,musty,musk,earthy"
C1CC(C(CC1)C1CCCCC=1)=O,"powdery,musty,musk,earthy"
O=C1CCCCC1C1=CCCCC1,"powdery,musty,musk,earthy"
C1CCC=C(C2CCCCC2=O)C1,"powdery,musty,musk,earthy"
C1CCC=C(C1)C1C(=O)CCCC1,"powdery,musty,musk,earthy"
C1C=C(C2C(CCCC2)=O)CCC1,"powdery,musty,musk,earthy"
C1(CCCCC1C1CCCCC=1)=O,"powdery,musty,musk,earthy"
C1CCCC=C1C1CCCCC1=O,"powdery,musty,musk,earthy"
C1CC(C2CCCCC=2)C(CC1)=O,"powdery,musty,musk,earthy"
C([C@@H]1OC(CC1)=O)CC,"coconut,fruity,sweet"
O=C1O[C@@H](CCC)CC1,"coconut,fruity,sweet"
C1(CC[C@@H](O1)CCC)=O,"coconut,fruity,sweet"
C1C[C@@H](OC1=O)CCC,"coconut,fruity,sweet"
